kind,file,owner,member,signature,param_index,old,new,scope,phase,confidence,status,notes
local,*,*,,,,is_103_,array103,*,module,high,approved,
local,*,*,,,,is_1059_,array1059,*,module,high,approved,
local,*,*,,,,is_105_,array105,*,module,high,approved,
local,*,*,,,,is_106_,array106,*,module,high,approved,
local,*,*,,,,is_107_,array107,*,module,high,approved,
local,*,*,,,,is_1083_,array1083,*,module,high,approved,
local,*,*,,,,is_1084_,array1084,*,module,high,approved,
local,*,*,,,,is_108_,array108,*,module,high,approved,
local,*,*,,,,is_109_,array109,*,module,high,approved,
local,*,*,,,,is_10_,array10,*,module,high,approved,
local,*,*,,,,is_110_,array110,*,module,high,approved,
local,*,*,,,,is_111_,array111,*,module,high,approved,
local,*,*,,,,is_112_,array112,*,module,high,approved,
local,*,*,,,,is_1133_,array1133,*,module,high,approved,
local,*,*,,,,is_114_,array114,*,module,high,approved,
local,*,*,,,,is_115_,array115,*,module,high,approved,
local,*,*,,,,is_116_,array116,*,module,high,approved,
local,*,*,,,,is_117_,array117,*,module,high,approved,
local,*,*,,,,is_118_,array118,*,module,high,approved,
local,*,*,,,,is_119_,array119,*,module,high,approved,
local,*,*,,,,is_11_,array11,*,module,high,approved,
local,*,*,,,,is_1207_,array1207,*,module,high,approved,
local,*,*,,,,is_121_,array121,*,module,high,approved,
local,*,*,,,,is_123_,array123,*,module,high,approved,
local,*,*,,,,is_128_,array128,*,module,high,approved,
local,*,*,,,,is_129_,array129,*,module,high,approved,
local,*,*,,,,is_12_,array12,*,module,high,approved,
local,*,*,,,,is_130_,array130,*,module,high,approved,
local,*,*,,,,is_134_,array134,*,module,high,approved,
local,*,*,,,,is_135_,array135,*,module,high,approved,
local,*,*,,,,is_136_,array136,*,module,high,approved,
local,*,*,,,,is_137_,array137,*,module,high,approved,
local,*,*,,,,is_139_,array139,*,module,high,approved,
local,*,*,,,,is_13_,array13,*,module,high,approved,
local,*,*,,,,is_142_,array142,*,module,high,approved,
local,*,*,,,,is_143_,array143,*,module,high,approved,
local,*,*,,,,is_144_,array144,*,module,high,approved,
local,*,*,,,,is_147_,array147,*,module,high,approved,
local,*,*,,,,is_149_,array149,*,module,high,approved,
local,*,*,,,,is_14_,array14,*,module,high,approved,
local,*,*,,,,is_151_,array151,*,module,high,approved,
local,*,*,,,,is_157_,array157,*,module,high,approved,
local,*,*,,,,is_15_,array15,*,module,high,approved,
local,*,*,,,,is_168_,array168,*,module,high,approved,
local,*,*,,,,is_169_,array169,*,module,high,approved,
local,*,*,,,,is_16_,array16,*,module,high,approved,
local,*,*,,,,is_170_,array170,*,module,high,approved,
local,*,*,,,,is_171_,array171,*,module,high,approved,
local,*,*,,,,is_172_,array172,*,module,high,approved,
local,*,*,,,,is_173_,array173,*,module,high,approved,
local,*,*,,,,is_174_,array174,*,module,high,approved,
local,*,*,,,,is_176_,array176,*,module,high,approved,
local,*,*,,,,is_177_,array177,*,module,high,approved,
local,*,*,,,,is_178_,array178,*,module,high,approved,
local,*,*,,,,is_179_,array179,*,module,high,approved,
local,*,*,,,,is_17_,array17,*,module,high,approved,
local,*,*,,,,is_180_,array180,*,module,high,approved,
local,*,*,,,,is_181_,array181,*,module,high,approved,
local,*,*,,,,is_182_,array182,*,module,high,approved,
local,*,*,,,,is_183_,array183,*,module,high,approved,
local,*,*,,,,is_185_,array185,*,module,high,approved,
local,*,*,,,,is_186_,array186,*,module,high,approved,
local,*,*,,,,is_187_,array187,*,module,high,approved,
local,*,*,,,,is_188_,array188,*,module,high,approved,
local,*,*,,,,is_189_,array189,*,module,high,approved,
local,*,*,,,,is_18_,array18,*,module,high,approved,
local,*,*,,,,is_190_,array190,*,module,high,approved,
local,*,*,,,,is_191_,array191,*,module,high,approved,
local,*,*,,,,is_192_,array192,*,module,high,approved,
local,*,*,,,,is_193_,array193,*,module,high,approved,
local,*,*,,,,is_194_,array194,*,module,high,approved,
local,*,*,,,,is_195_,array195,*,module,high,approved,
local,*,*,,,,is_196_,array196,*,module,high,approved,
local,*,*,,,,is_197_,array197,*,module,high,approved,
local,*,*,,,,is_198_,array198,*,module,high,approved,
local,*,*,,,,is_199_,array199,*,module,high,approved,
local,*,*,,,,is_19_,array19,*,module,high,approved,
local,*,*,,,,is_1_,array1,*,module,high,approved,
local,*,*,,,,is_200_,array200,*,module,high,approved,
local,*,*,,,,is_201_,array201,*,module,high,approved,
local,*,*,,,,is_202_,array202,*,module,high,approved,
local,*,*,,,,is_203_,array203,*,module,high,approved,
local,*,*,,,,is_204_,array204,*,module,high,approved,
local,*,*,,,,is_205_,array205,*,module,high,approved,
local,*,*,,,,is_206_,array206,*,module,high,approved,
local,*,*,,,,is_207_,array207,*,module,high,approved,
local,*,*,,,,is_20_,array20,*,module,high,approved,
local,*,*,,,,is_211_,array211,*,module,high,approved,
local,*,*,,,,is_216_,array216,*,module,high,approved,
local,*,*,,,,is_21_,array21,*,module,high,approved,
local,*,*,,,,is_220_,array220,*,module,high,approved,
local,*,*,,,,is_223_,array223,*,module,high,approved,
local,*,*,,,,is_225_,array225,*,module,high,approved,
local,*,*,,,,is_229_,array229,*,module,high,approved,
local,*,*,,,,is_22_,array22,*,module,high,approved,
local,*,*,,,,is_230_,array230,*,module,high,approved,
local,*,*,,,,is_233_,array233,*,module,high,approved,
local,*,*,,,,is_235_,array235,*,module,high,approved,
local,*,*,,,,is_238_,array238,*,module,high,approved,
local,*,*,,,,is_239_,array239,*,module,high,approved,
local,*,*,,,,is_23_,array23,*,module,high,approved,
local,*,*,,,,is_240_,array240,*,module,high,approved,
local,*,*,,,,is_241_,array241,*,module,high,approved,
local,*,*,,,,is_243_,array243,*,module,high,approved,
local,*,*,,,,is_247_,array247,*,module,high,approved,
local,*,*,,,,is_248_,array248,*,module,high,approved,
local,*,*,,,,is_249_,array249,*,module,high,approved,
local,*,*,,,,is_24_,array24,*,module,high,approved,
local,*,*,,,,is_250_,array250,*,module,high,approved,
local,*,*,,,,is_251_,array251,*,module,high,approved,
local,*,*,,,,is_253_,array253,*,module,high,approved,
local,*,*,,,,is_255_,array255,*,module,high,approved,
local,*,*,,,,is_256_,array256,*,module,high,approved,
local,*,*,,,,is_25_,array25,*,module,high,approved,
local,*,*,,,,is_262_,array262,*,module,high,approved,
local,*,*,,,,is_263_,array263,*,module,high,approved,
local,*,*,,,,is_266_,array266,*,module,high,approved,
local,*,*,,,,is_269_,array269,*,module,high,approved,
local,*,*,,,,is_26_,array26,*,module,high,approved,
local,*,*,,,,is_273_,array273,*,module,high,approved,
local,*,*,,,,is_275_,array275,*,module,high,approved,
local,*,*,,,,is_277_,array277,*,module,high,approved,
local,*,*,,,,is_278_,array278,*,module,high,approved,
local,*,*,,,,is_279_,array279,*,module,high,approved,
local,*,*,,,,is_27_,array27,*,module,high,approved,
local,*,*,,,,is_281_,array281,*,module,high,approved,
local,*,*,,,,is_283_,array283,*,module,high,approved,
local,*,*,,,,is_287_,array287,*,module,high,approved,
local,*,*,,,,is_28_,array28,*,module,high,approved,
local,*,*,,,,is_292_,array292,*,module,high,approved,
local,*,*,,,,is_293_,array293,*,module,high,approved,
local,*,*,,,,is_297_,array297,*,module,high,approved,
local,*,*,,,,is_299_,array299,*,module,high,approved,
local,*,*,,,,is_29_,array29,*,module,high,approved,
local,*,*,,,,is_2_,array2,*,module,high,approved,
local,*,*,,,,is_301_,array301,*,module,high,approved,
local,*,*,,,,is_302_,array302,*,module,high,approved,
local,*,*,,,,is_303_,array303,*,module,high,approved,
local,*,*,,,,is_305_,array305,*,module,high,approved,
local,*,*,,,,is_307_,array307,*,module,high,approved,
local,*,*,,,,is_308_,array308,*,module,high,approved,
local,*,*,,,,is_30_,array30,*,module,high,approved,
local,*,*,,,,is_311_,array311,*,module,high,approved,
local,*,*,,,,is_313_,array313,*,module,high,approved,
local,*,*,,,,is_316_,array316,*,module,high,approved,
local,*,*,,,,is_317_,array317,*,module,high,approved,
local,*,*,,,,is_318_,array318,*,module,high,approved,
local,*,*,,,,is_31_,array31,*,module,high,approved,
local,*,*,,,,is_32_,array32,*,module,high,approved,
local,*,*,,,,is_334_,array334,*,module,high,approved,
local,*,*,,,,is_338_,array338,*,module,high,approved,
local,*,*,,,,is_339_,array339,*,module,high,approved,
local,*,*,,,,is_33_,array33,*,module,high,approved,
local,*,*,,,,is_340_,array340,*,module,high,approved,
local,*,*,,,,is_34_,array34,*,module,high,approved,
local,*,*,,,,is_358_,array358,*,module,high,approved,
local,*,*,,,,is_35_,array35,*,module,high,approved,
local,*,*,,,,is_36_,array36,*,module,high,approved,
local,*,*,,,,is_376_,array376,*,module,high,approved,
local,*,*,,,,is_37_,array37,*,module,high,approved,
local,*,*,,,,is_38_,array38,*,module,high,approved,
local,*,*,,,,is_394_,array394,*,module,high,approved,
local,*,*,,,,is_399_,array399,*,module,high,approved,
local,*,*,,,,is_39_,array39,*,module,high,approved,
local,*,*,,,,is_3_,array3,*,module,high,approved,
local,*,*,,,,is_400_,array400,*,module,high,approved,
local,*,*,,,,is_404_,array404,*,module,high,approved,
local,*,*,,,,is_40_,array40,*,module,high,approved,
local,*,*,,,,is_416_,array416,*,module,high,approved,
local,*,*,,,,is_418_,array418,*,module,high,approved,
local,*,*,,,,is_419_,array419,*,module,high,approved,
local,*,*,,,,is_41_,array41,*,module,high,approved,
local,*,*,,,,is_420_,array420,*,module,high,approved,
local,*,*,,,,is_426_,array426,*,module,high,approved,
local,*,*,,,,is_429_,array429,*,module,high,approved,
local,*,*,,,,is_42_,array42,*,module,high,approved,
local,*,*,,,,is_430_,array430,*,module,high,approved,
local,*,*,,,,is_432_,array432,*,module,high,approved,
local,*,*,,,,is_433_,array433,*,module,high,approved,
local,*,*,,,,is_438_,array438,*,module,high,approved,
local,*,*,,,,is_439_,array439,*,module,high,approved,
local,*,*,,,,is_43_,array43,*,module,high,approved,
local,*,*,,,,is_447_,array447,*,module,high,approved,
local,*,*,,,,is_44_,array44,*,module,high,approved,
local,*,*,,,,is_452_,array452,*,module,high,approved,
local,*,*,,,,is_459_,array459,*,module,high,approved,
local,*,*,,,,is_45_,array45,*,module,high,approved,
local,*,*,,,,is_460_,array460,*,module,high,approved,
local,*,*,,,,is_466_,array466,*,module,high,approved,
local,*,*,,,,is_469_,array469,*,module,high,approved,
local,*,*,,,,is_46_,array46,*,module,high,approved,
local,*,*,,,,is_473_,array473,*,module,high,approved,
local,*,*,,,,is_477_,array477,*,module,high,approved,
local,*,*,,,,is_47_,array47,*,module,high,approved,
local,*,*,,,,is_487_,array487,*,module,high,approved,
local,*,*,,,,is_488_,array488,*,module,high,approved,
local,*,*,,,,is_489_,array489,*,module,high,approved,
local,*,*,,,,is_48_,array48,*,module,high,approved,
local,*,*,,,,is_490_,array490,*,module,high,approved,
local,*,*,,,,is_491_,array491,*,module,high,approved,
local,*,*,,,,is_492_,array492,*,module,high,approved,
local,*,*,,,,is_493_,array493,*,module,high,approved,
local,*,*,,,,is_494_,array494,*,module,high,approved,
local,*,*,,,,is_495_,array495,*,module,high,approved,
local,*,*,,,,is_496_,array496,*,module,high,approved,
local,*,*,,,,is_497_,array497,*,module,high,approved,
local,*,*,,,,is_498_,array498,*,module,high,approved,
local,*,*,,,,is_499_,array499,*,module,high,approved,
local,*,*,,,,is_49_,array49,*,module,high,approved,
local,*,*,,,,is_4_,array4,*,module,high,approved,
local,*,*,,,,is_500_,array500,*,module,high,approved,
local,*,*,,,,is_501_,array501,*,module,high,approved,
local,*,*,,,,is_502_,array502,*,module,high,approved,
local,*,*,,,,is_50_,array50,*,module,high,approved,
local,*,*,,,,is_514_,array514,*,module,high,approved,
local,*,*,,,,is_519_,array519,*,module,high,approved,
local,*,*,,,,is_51_,array51,*,module,high,approved,
local,*,*,,,,is_527_,array527,*,module,high,approved,
local,*,*,,,,is_52_,array52,*,module,high,approved,
local,*,*,,,,is_532_,array532,*,module,high,approved,
local,*,*,,,,is_53_,array53,*,module,high,approved,
local,*,*,,,,is_546_,array546,*,module,high,approved,
local,*,*,,,,is_54_,array54,*,module,high,approved,
local,*,*,,,,is_55_,array55,*,module,high,approved,
local,*,*,,,,is_56_,array56,*,module,high,approved,
local,*,*,,,,is_571_,array571,*,module,high,approved,
local,*,*,,,,is_57_,array57,*,module,high,approved,
local,*,*,,,,is_586_,array586,*,module,high,approved,
local,*,*,,,,is_58_,array58,*,module,high,approved,
local,*,*,,,,is_594_,array594,*,module,high,approved,
local,*,*,,,,is_599_,array599,*,module,high,approved,
local,*,*,,,,is_59_,array59,*,module,high,approved,
local,*,*,,,,is_5_,array5,*,module,high,approved,
local,*,*,,,,is_604_,array604,*,module,high,approved,
local,*,*,,,,is_607_,array607,*,module,high,approved,
local,*,*,,,,is_60_,array60,*,module,high,approved,
local,*,*,,,,is_619_,array619,*,module,high,approved,
local,*,*,,,,is_61_,array61,*,module,high,approved,
local,*,*,,,,is_628_,array628,*,module,high,approved,
local,*,*,,,,is_62_,array62,*,module,high,approved,
local,*,*,,,,is_632_,array632,*,module,high,approved,
local,*,*,,,,is_634_,array634,*,module,high,approved,
local,*,*,,,,is_63_,array63,*,module,high,approved,
local,*,*,,,,is_642_,array642,*,module,high,approved,
local,*,*,,,,is_643_,array643,*,module,high,approved,
local,*,*,,,,is_64_,array64,*,module,high,approved,
local,*,*,,,,is_650_,array650,*,module,high,approved,
local,*,*,,,,is_652_,array652,*,module,high,approved,
local,*,*,,,,is_655_,array655,*,module,high,approved,
local,*,*,,,,is_65_,array65,*,module,high,approved,
local,*,*,,,,is_660_,array660,*,module,high,approved,
local,*,*,,,,is_662_,array662,*,module,high,approved,
local,*,*,,,,is_66_,array66,*,module,high,approved,
local,*,*,,,,is_672_,array672,*,module,high,approved,
local,*,*,,,,is_674_,array674,*,module,high,approved,
local,*,*,,,,is_676_,array676,*,module,high,approved,
local,*,*,,,,is_67_,array67,*,module,high,approved,
local,*,*,,,,is_680_,array680,*,module,high,approved,
local,*,*,,,,is_68_,array68,*,module,high,approved,
local,*,*,,,,is_692_,array692,*,module,high,approved,
local,*,*,,,,is_69_,array69,*,module,high,approved,
local,*,*,,,,is_6_,array6,*,module,high,approved,
local,*,*,,,,is_70_,array70,*,module,high,approved,
local,*,*,,,,is_713_,array713,*,module,high,approved,
local,*,*,,,,is_715_,array715,*,module,high,approved,
local,*,*,,,,is_717_,array717,*,module,high,approved,
local,*,*,,,,is_71_,array71,*,module,high,approved,
local,*,*,,,,is_727_,array727,*,module,high,approved,
local,*,*,,,,is_736_,array736,*,module,high,approved,
local,*,*,,,,is_73_,array73,*,module,high,approved,
local,*,*,,,,is_744_,array744,*,module,high,approved,
local,*,*,,,,is_74_,array74,*,module,high,approved,
local,*,*,,,,is_752_,array752,*,module,high,approved,
local,*,*,,,,is_754_,array754,*,module,high,approved,
local,*,*,,,,is_758_,array758,*,module,high,approved,
local,*,*,,,,is_75_,array75,*,module,high,approved,
local,*,*,,,,is_762_,array762,*,module,high,approved,
local,*,*,,,,is_766_,array766,*,module,high,approved,
local,*,*,,,,is_76_,array76,*,module,high,approved,
local,*,*,,,,is_77_,array77,*,module,high,approved,
local,*,*,,,,is_787_,array787,*,module,high,approved,
local,*,*,,,,is_78_,array78,*,module,high,approved,
local,*,*,,,,is_79_,array79,*,module,high,approved,
local,*,*,,,,is_7_,array7,*,module,high,approved,
local,*,*,,,,is_80_,array80,*,module,high,approved,
local,*,*,,,,is_818_,array818,*,module,high,approved,
local,*,*,,,,is_81_,array81,*,module,high,approved,
local,*,*,,,,is_82_,array82,*,module,high,approved,
local,*,*,,,,is_839_,array839,*,module,high,approved,
local,*,*,,,,is_83_,array83,*,module,high,approved,
local,*,*,,,,is_84_,array84,*,module,high,approved,
local,*,*,,,,is_860_,array860,*,module,high,approved,
local,*,*,,,,is_86_,array86,*,module,high,approved,
local,*,*,,,,is_870_,array870,*,module,high,approved,
local,*,*,,,,is_871_,array871,*,module,high,approved,
local,*,*,,,,is_87_,array87,*,module,high,approved,
local,*,*,,,,is_88_,array88,*,module,high,approved,
local,*,*,,,,is_89_,array89,*,module,high,approved,
local,*,*,,,,is_8_,array8,*,module,high,approved,
local,*,*,,,,is_90_,array90,*,module,high,approved,
local,*,*,,,,is_912_,array912,*,module,high,approved,
local,*,*,,,,is_933_,array933,*,module,high,approved,
local,*,*,,,,is_94_,array94,*,module,high,approved,
local,*,*,,,,is_95_,array95,*,module,high,approved,
local,*,*,,,,is_96_,array96,*,module,high,approved,
local,*,*,,,,is_97_,array97,*,module,high,approved,
local,*,*,,,,is_985_,array985,*,module,high,approved,
local,*,*,,,,is_98_,array98,*,module,high,approved,
local,*,*,,,,is_99_,array99,*,module,high,approved,
local,*,*,,,,is_9_,array9,*,module,high,approved,
local,*,*,,,,string_0_,text0,*,module,high,approved,
local,*,*,,,,string_10_,text10,*,module,high,approved,
local,*,*,,,,string_111_,text111,*,module,high,approved,
local,*,*,,,,string_114_,text114,*,module,high,approved,
local,*,*,,,,string_11_,text11,*,module,high,approved,
local,*,*,,,,string_12_,text12,*,module,high,approved,
local,*,*,,,,string_141_,text141,*,module,high,approved,
local,*,*,,,,string_142_,text142,*,module,high,approved,
local,*,*,,,,string_14_,text14,*,module,high,approved,
local,*,*,,,,string_15_,text15,*,module,high,approved,
local,*,*,,,,string_16_,text16,*,module,high,approved,
local,*,*,,,,string_175_,text175,*,module,high,approved,
local,*,*,,,,string_18_,text18,*,module,high,approved,
local,*,*,,,,string_19_,text19,*,module,high,approved,
local,*,*,,,,string_1_,text1,*,module,high,approved,
local,*,*,,,,string_20_,text20,*,module,high,approved,
local,*,*,,,,string_228_,text228,*,module,high,approved,
local,*,*,,,,string_240_,text240,*,module,high,approved,
local,*,*,,,,string_26_,text26,*,module,high,approved,
local,*,*,,,,string_2_,text2,*,module,high,approved,
local,*,*,,,,string_38_,text38,*,module,high,approved,
local,*,*,,,,string_39_,text39,*,module,high,approved,
local,*,*,,,,string_3_,text3,*,module,high,approved,
local,*,*,,,,string_4_,text4,*,module,high,approved,
local,*,*,,,,string_5_,text5,*,module,high,approved,
local,*,*,,,,string_67_,text67,*,module,high,approved,
local,*,*,,,,string_6_,text6,*,module,high,approved,
local,*,*,,,,string_7_,text7,*,module,high,approved,
local,*,*,,,,string_82_,text82,*,module,high,approved,
local,*,*,,,,string_8_,text8,*,module,high,approved,
local,*,*,,,,string_98_,text98,*,module,high,approved,
local,*,*,,,,string_9_,text9,*,module,high,approved,
local,*,*,,,,var_aa,spriteMaskVar,*,module,high,approved,
local,*,*,,,,var_class,classVar,*,module,high,approved,
local,*,*,,,,var_classes,classArrayVar,*,module,high,approved,
local,*,*,,,,var_client,clientVar,*,module,high,approved,
local,*,*,,,,var_d,textureProviderApiVar,*,module,high,approved,
local,*,*,,,,var_dxVertexLayout,directXVertexLayoutVar,*,module,high,approved,
local,*,*,,,,var_fda,fdaVar,*,module,high,approved,
local,*,*,,,,var_ha,toolkitVar,*,module,high,approved,
local,*,*,,,,var_hb,hbVar,*,module,high,approved,
local,*,*,,,,var_i,safeModeModelVar,*,module,high,approved,
local,*,*,,,,var_j,safeModeSpriteVar,*,module,high,approved,
local,*,*,,,,var_long,longVar,*,module,high,approved,
local,*,*,,,,var_oa,safeModeToolkitVar,*,module,high,approved,
local,*,*,,,,var_p,safeModeCanvasSurfaceVar,*,module,high,approved,
local,*,*,,,,var_r,alphaMaskVar,*,module,high,approved,
local,*,*,,,,var_s,groundVar,*,module,high,approved,
local,*,*,,,,var_ses,groundsVar,*,module,high,approved,
local,*,*,,,,var_wa,nativeOffscreenSurfaceVar,*,module,high,approved,
local,*,*,,,,var_xa,nativeDepthBufferVar,*,module,high,approved,
local,*,*,,,,var_ya,safeModeHeapVar,*,module,high,approved,
local,*,*,,,,var_za,toolkitHeapVar,*,module,high,approved,
method,AntiAliasingPreference,AntiAliasingPreference,,,,method1806,isSupported,AntiAliasingPreference,module,high,approved,
method,AntiAliasingPreference,AntiAliasingPreference,,,,method1808,getValue,AntiAliasingPreference,module,high,approved,
field,BASTypeList,BASTypeList,,,,aClass45_3319,configArchive,BASTypeList,module,high,approved,[auto-conflict-resolve: BASTypeList:aClass45_3319 -> configArchive]
field,Base37Util,Base37Util,,,,aClass356_389,videoEntryCache,Base37Util,module,high,approved,
field,BillboardTypeList,BillboardTypeList,,,,aClass45_4785,archive,BillboardTypeList,module,high,approved,
method,BloomPreference,BloomPreference,,,,method1771,getValue,BloomPreference,module,high,approved,
method,BloomPreference,BloomPreference,,,,method1774,isSupported,BloomPreference,module,high,approved,
method,BrightnessPreference,BrightnessPreference,,,,method1764,getValue,BrightnessPreference,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,aBoolean2654,closed,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,aBoolean2659,writeExceptionPending,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,aByteArray2663,writeBuffer,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,aClass144_2658,writerTask,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,aClass297_2649,signLink,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,aSocket2668,socket,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,anInputStream2652,inputStream,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,anInt2648,writePos,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,anInt2656,flushPos,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,anInt2669,bufferCapacity,BufferedSocket,module,high,approved,
field,BufferedSocket,BufferedSocket,,,,anOutputStream2657,outputStream,BufferedSocket,module,high,approved,
method,BuildAreaPreference,BuildAreaPreference,,,,method1743,getValue,BuildAreaPreference,module,high,approved,
method,BuildAreaPreference,BuildAreaPreference,,,,method1744,isSupported,BuildAreaPreference,module,high,approved,
method,CharacterShadowsPreference,CharacterShadowsPreference,,,,method1809,isSupported,CharacterShadowsPreference,module,high,approved,
method,CharacterShadowsPreference,CharacterShadowsPreference,,,,method1812,getValue,CharacterShadowsPreference,module,high,approved,
field,Client,Client,,,,aClass262_5185,ambientSoundQueue,Client,module,high,approved,
field,Client,Client,,,,aClass5189,cachedClass,Client,module,high,approved,
field,ClientGlobals,ClientGlobals,,,,aClass356_1895,activeTextureOpDecoderTable,ClientGlobals,module,high,approved,
field,ClientGlobals,ClientGlobals,,,,aClass60_1894,sharedModelCache,ClientGlobals,module,high,approved,
method,ClientGlobals,ClientGlobals,,,,method1127,clearStaticState,ClientGlobals,module,high,approved,
method,ClientGlobals,ClientGlobals,,,,method1128,toGlElementType,ClientGlobals,module,high,approved,
method,ClientGlobals,ClientGlobals,,,,method1129,requestRendererReload,ClientGlobals,module,high,approved,
method,ClientGlobals,ClientGlobals,,,,method1130,renderGroundLayerMask,ClientGlobals,module,high,approved,
field,ClientParameterGlobals,ClientParameterGlobals,,,,aClass114_1762,serverPacket50,ClientParameterGlobals,module,high,approved,
field,ClientParameterGlobals,ClientParameterGlobals,,,,aString1761,quitUrl,ClientParameterGlobals,module,high,approved,
field,ClientParameterGlobals,ClientParameterGlobals,,,,anInt1758,staffModLevel,ClientParameterGlobals,module,high,approved,
field,ClientParameterGlobals,ClientParameterGlobals,,,,anInt1760,preferencesLoadCount,ClientParameterGlobals,module,high,approved,
method,ClientParameterGlobals,ClientParameterGlobals,,,,method1062,clearStaticState,ClientParameterGlobals,module,high,approved,
method,ClientParameterGlobals,ClientParameterGlobals,,,,method1063,loadPreferencesFromDisk,ClientParameterGlobals,module,high,approved,
field,ClientPreference,ClientPreference,,,,aClass348_Sub51_3136,preferences,ClientPreference,module,high,approved,Owning preferences container
field,ClientPreference,ClientPreference,,,,anInt3138,value,ClientPreference,module,high,approved,Stored preference value
method,ClientPreference,ClientPreference,,,,method1710,getDefaultValue,ClientPreference,module,high,approved,
method,ClientPreference,ClientPreference,,,,method1712,setValue,ClientPreference,module,high,approved,
method,ClientPreference,ClientPreference,,,,method1714,validateValue,ClientPreference,module,high,approved,
method,ClientPreference,ClientPreference,,,,method1716,clampValue,ClientPreference,module,high,approved,
method,ClientPreference,ClientPreference,,,,method1718,setValueIfValid,ClientPreference,module,high,approved,
field,ClientPreferences,ClientPreferences,,,,aClass7273,cachedClass,ClientPreferences,module,high,approved,
method,ClientPreferences,ClientPreferences,,,,method3421,decodeLegacy,ClientPreferences,module,high,approved,
method,ClientPreferences,ClientPreferences,,,,method3422,getModeGame,ClientPreferences,module,high,approved,
method,ClientPreferences,ClientPreferences,,,,method3423,ensureInitialized,ClientPreferences,module,high,approved,
method,ClientPreferences,ClientPreferences,,,,method3424,decode,ClientPreferences,module,high,approved,
method,ClientPreferences,ClientPreferences,,,,method3425,isLowMemorySoftwareMode,ClientPreferences,module,high,approved,
method,ClientPreferences,ClientPreferences,,,,method3426,clampAllPreferences,ClientPreferences,module,high,approved,
method,ClientPreferences,ClientPreferences,,,,method3427,encode,ClientPreferences,module,high,approved,
method,ClientPreferences,ClientPreferences,,,,method3428,getMachineInfo,ClientPreferences,module,high,approved,
method,ClientPreferences,ClientPreferences,,,,method3429,setPreferenceValue,ClientPreferences,module,high,approved,
field,ClientStepUtil,ClientStepUtil,,,,aClass114_3307,serverPacket56,ClientStepUtil,module,high,approved,
method,ClientStepUtil,ClientStepUtil,,,,method1977,isTransitionClientState,ClientStepUtil,module,high,approved,
method,ClientStepUtil,ClientStepUtil,,,,method1978,clearCachedToolkitWorkers,ClientStepUtil,module,high,approved,
method,ClientStepUtil,ClientStepUtil,,,,method1979,clearStaticState,ClientStepUtil,module,high,approved,
field,ClientStreamWriter,ClientStreamWriter,,,,aByteArray2706,buffer,ClientStreamWriter,module,high,approved,
field,ClientStreamWriter,ClientStreamWriter,,,,aThread2708,writerThread,ClientStreamWriter,module,high,approved,
field,ClientStreamWriter,ClientStreamWriter,,,,anIOException2704,writeException,ClientStreamWriter,module,high,approved,
field,ClientStreamWriter,ClientStreamWriter,,,,anInt2705,readPos,ClientStreamWriter,module,high,approved,
field,ClientStreamWriter,ClientStreamWriter,,,,anInt2713,writePos,ClientStreamWriter,module,high,approved,
field,ClientStreamWriter,ClientStreamWriter,,,,anInt2715,capacity,ClientStreamWriter,module,high,approved,
field,ClientStreamWriter,ClientStreamWriter,,,,anOutputStream2712,outputStream,ClientStreamWriter,module,high,approved,
method,ClientTickTiming,ClientTickTiming,,,,method865,demoteImageCacheEntries,ClientTickTiming,module,high,approved,
method,ClientTickTiming,ClientTickTiming,,,,method866,clearStaticState,ClientTickTiming,module,high,approved,
method,ClientTickTiming,ClientTickTiming,,,,method867,resetTickTimingState,ClientTickTiming,module,high,approved,
method,CpuUsagePreference,CpuUsagePreference,,,,method1798,getValue,CpuUsagePreference,module,high,approved,
field,CursorTypeList,CursorTypeList,,,,aClass45_2180,spriteArchive,CursorTypeList,module,high,approved,
field,CursorTypeList,CursorTypeList,,,,aClass45_2188,definitionArchive,CursorTypeList,module,high,approved,
method,CustomCursorsPreference,CustomCursorsPreference,,,,method1815,getValue,CustomCursorsPreference,module,high,approved,
field,DelayedStateChange,DelayedStateChange,,,,anInt9650,intArg0,DelayedStateChange,module,high,approved,
field,DelayedStateChange,DelayedStateChange,,,,anInt9651,intArg1,DelayedStateChange,module,high,approved,
field,DelayedStateChange,DelayedStateChange,,,,anInt9652,intArg2,DelayedStateChange,module,high,approved,
method,DelayedStateChange,DelayedStateChange,,,,method3245,getChangeType,DelayedStateChange,module,high,approved,
method,DelayedStateChange,DelayedStateChange,,,,method3246,queueImmediate,DelayedStateChange,module,high,approved,
method,DelayedStateChange,DelayedStateChange,,,,method3247,clearStaticState,DelayedStateChange,module,high,approved,
