kind,file,owner,member,signature,param_index,old,new,scope,phase,confidence,status,notes
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_23_,npcDeltaX,SecondaryLinkedList,module,high,approved,NPC minimap X offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_24_,npcDeltaY,SecondaryLinkedList,module,high,approved,NPC minimap Y offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_25_,activePlayerCount,SecondaryLinkedList,module,high,approved,Active tracked player count
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_26_,playerListIndex,SecondaryLinkedList,module,high,approved,Player list iteration index
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_27_,playerDeltaX,SecondaryLinkedList,module,high,approved,Player minimap X offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_28_,playerDeltaY,SecondaryLinkedList,module,high,approved,Player minimap Y offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_29_,friendCheckIndex,SecondaryLinkedList,module,high,approved,Friend check loop index
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_31_,ignoreCheckIndex,SecondaryLinkedList,module,high,approved,Ignore check loop index
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_33_,hintArrowIndex,SecondaryLinkedList,module,high,approved,Hint arrow slot index
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_34_,hintNpcDeltaX,SecondaryLinkedList,module,high,approved,Hint NPC minimap X offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_35_,hintNpcDeltaY,SecondaryLinkedList,module,high,approved,Hint NPC minimap Y offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_36_,hintWorldDeltaX,SecondaryLinkedList,module,high,approved,Hint world target minimap X offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_37_,hintWorldDeltaY,SecondaryLinkedList,module,high,approved,Hint world target minimap Y offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_38_,hintPlayerDeltaX,SecondaryLinkedList,module,high,approved,Hint player minimap X offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_39_,hintPlayerDeltaY,SecondaryLinkedList,module,high,approved,Hint player minimap Y offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_3_,cameraY,SecondaryLinkedList,module,high,approved,Current minimap camera Y world coord
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_40_,destinationDeltaX,SecondaryLinkedList,module,high,approved,Destination marker minimap X offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_41_,destinationDeltaY,SecondaryLinkedList,module,high,approved,Destination marker minimap Y offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_4_,cameraX,SecondaryLinkedList,module,high,approved,Current minimap camera X world coord
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_5_,minimapZoom,SecondaryLinkedList,module,high,approved,Minimap zoom scalar
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_6_,cameraYaw,SecondaryLinkedList,module,high,approved,Minimap camera yaw
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_7_,mapCenterX,SecondaryLinkedList,module,high,approved,Minimap center X offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_8_,mapCenterY,SecondaryLinkedList,module,high,approved,Minimap center Y offset
local,SecondaryLinkedList,SecondaryLinkedList,renderMinimap,,,i_9_,iconIndex,SecondaryLinkedList,module,high,approved,Map icon index into world map arrays
field,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,aClass107_2118,list,SecondaryLinkedListIterator,module,high,approved,
field,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,aClass348_Sub42_2115,cursor,SecondaryLinkedListIterator,module,high,approved,
method,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,method1238,hasBit0x800,SecondaryLinkedListIterator,module,high,approved,
method,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,method1239,clearStaticState,SecondaryLinkedListIterator,module,high,approved,
method,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,method1240,first,SecondaryLinkedListIterator,module,high,approved,
method,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,method1241,hasOverlayInteractionBits,SecondaryLinkedListIterator,module,high,approved,
method,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,method1242,reportClientError,SecondaryLinkedListIterator,module,high,approved,
method,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,method1243,next,SecondaryLinkedListIterator,module,high,approved,
method,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,method720,clearClientCachesWithBudget,SecondaryLinkedNodeUtil,module,high,approved,
method,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,method721,linkSecondaryBefore,SecondaryLinkedNodeUtil,module,high,approved,
method,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,method722,clearStaticState,SecondaryLinkedNodeUtil,module,high,approved,
method,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,method723,hasPrimaryOcclusionFlags,SecondaryLinkedNodeUtil,module,high,approved,
method,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,method724,hasAnyOcclusionFlags,SecondaryLinkedNodeUtil,module,high,approved,
field,SecondaryLinkedList,SecondaryLinkedList,,,,anInt1651,viewportHeight,SecondaryLinkedList,module,high,approved,Current viewport height used across rendering/layout code
field,SecondaryLinkedList,SecondaryLinkedList,,,,anIntArray1650,glDeleteHandleBuffer,SecondaryLinkedList,module,high,approved,Scratch int buffer used for batched GL object deletes
field,SecondaryLinkedList,SecondaryLinkedList,,,,anInt1645,currentDisplayMode,SecondaryLinkedList,module,medium,approved,Current display/window mode value used by script and GL paths
field,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,aStringArray2113,wrappedTextLines,SecondaryLinkedListIterator,module,high,approved,Shared wrapped-lines buffer used by font renderer
field,SecondaryLinkedListIterator,SecondaryLinkedListIterator,,,,anIntArray2117,occluderDepthByColumn,SecondaryLinkedListIterator,module,medium,approved,Per-column occluder depth buffer used in scene visibility passes
field,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,anInt1200,activeOccluderCount,SecondaryLinkedNodeUtil,module,high,approved,Current active occluder count emitted for scene rendering
local,SecondaryLinkedList,SecondaryLinkedList,size,,,i_0_,count,SecondaryLinkedList,module,high,approved,Current running node count
local,SecondaryLinkedList,SecondaryLinkedList,size,,,class348_sub42,node,SecondaryLinkedList,module,high,approved,Secondary node iterator variable
local,SecondaryLinkedList,SecondaryLinkedList,next,,,class348_sub42,node,SecondaryLinkedList,module,high,approved,Iterator return node
local,SecondaryLinkedList,SecondaryLinkedList,addLast,,,class348_sub42,node,SecondaryLinkedList,module,high,approved,Node being inserted at list tail
local,SecondaryLinkedList,SecondaryLinkedList,removeFirst,,,class348_sub42,node,SecondaryLinkedList,module,high,approved,First node being removed
local,SecondaryLinkedList,SecondaryLinkedList,clear,,,class348_sub42,node,SecondaryLinkedList,module,high,approved,Node being unlinked during clear loop
local,SecondaryLinkedList,SecondaryLinkedList,first,,,class348_sub42,node,SecondaryLinkedList,module,high,approved,First node returned by iterator reset
local,SecondaryLinkedListIterator,SecondaryLinkedListIterator,first,,,class348_sub42,node,SecondaryLinkedListIterator,module,high,approved,First node returned by iterator start
local,SecondaryLinkedListIterator,SecondaryLinkedListIterator,next,,,class348_sub42,node,SecondaryLinkedListIterator,module,high,approved,Next node returned by iterator
local,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,linkSecondaryBefore,,,class348_sub42,beforeNode,SecondaryLinkedNodeUtil,module,high,approved,Anchor node that receives insertion before it
local,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,linkSecondaryBefore,,,class348_sub42_1_,nodeToInsert,SecondaryLinkedNodeUtil,module,high,approved,Node inserted before anchor
field,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,aClass69_1195,indexProgressHandle,SecondaryLinkedNodeUtil,module,high,approved,Resource handle token returned by IndexProgressProvider
field,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,aClass69_1197,billboardTypeHandle,SecondaryLinkedNodeUtil,module,high,approved,Resource handle token returned by BillboardTypeList
field,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,aClass69_1198,indexGroupHandle,SecondaryLinkedNodeUtil,module,high,approved,Resource handle token returned by IndexGroupLoader
field,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,aClass69_1199,downloadTaskHandle,SecondaryLinkedNodeUtil,module,high,approved,Resource handle token returned by ResourceDownloadTask
field,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,aClass173_1201,blendModeAdditive,SecondaryLinkedNodeUtil,module,high,approved,Blend-mode token selecting additive blending in native toolkits
field,SecondaryLinkedNodeUtil,SecondaryLinkedNodeUtil,,,,anInt1202,viewportCenterX,SecondaryLinkedNodeUtil,module,high,approved,Projected viewport center X used by scene/world-map screen coordinate transforms
field,SecondaryNode,SecondaryNode,,,,aClass348_Sub42_7060,secondaryPrev,SecondaryNode,module,high,approved,Previous node in secondary list
field,SecondaryNode,SecondaryNode,,,,aClass348_Sub42_7063,secondaryNext,SecondaryNode,module,high,approved,Next node in secondary list
field,SecondaryNode,SecondaryNode,,,,aLong7057,secondaryKey,SecondaryNode,module,high,approved,
local,SecondaryNode,SecondaryNode,,,,class348_sub42,secondaryNode,SecondaryNode,module,high,approved,
method,SecondaryNode,SecondaryNode,,,,method3161,clearStaticState,SecondaryNode,module,high,approved,
method,SecondaryNode,SecondaryNode,,,,method3162,unlinkSecondary,SecondaryNode,module,high,approved,Detach node from secondary linked list
method,SecondaryNode,SecondaryNode,,,,method3163,resetPlayerUpdateTracking,SecondaryNode,module,high,approved,
method,SecondaryNode,SecondaryNode,,,,method3164,isSecondaryLinked,SecondaryNode,module,high,approved,Whether node is currently linked in secondary list
field,ShortNode,ShortNode,,,,aShort6911,value,ShortNode,module,high,approved,Stored short payload
field,LoadStateProcessor,LoadStateProcessor,,,,aClass45_6909,animationArchive,LoadStateProcessor,module,high,approved,Archive used for animation/sequence resources during loading
method,ShortNode,ShortNode,,,,method3003,clearStaticState,ShortNode,module,high,approved,
method,ShortNode,ShortNode,,,,method3004,setStepArchiveAndTextureProvider,ShortNode,module,high,approved,
method,SoftReferenceNode,SoftReferenceNode,,,,method3193,getValue,SoftReferenceNode,module,high,approved,Soft reference value accessor
method,SoftReferenceNode,SoftReferenceNode,,,,method3195,isSoft,SoftReferenceNode,module,high,approved,Soft reference nodes report true
method,,SoftReferenceNodeFactory,,,,method1888,createSoftReferenceNode,SoftReferenceNodeFactory,module,high,approved,
field,SoftReferenceNode,SoftReferenceNode,,,,aSoftReference10428,softValueRef,SoftReferenceNode,module,high,approved,Backing SoftReference payload holder
method,,ReferenceNodeFactory,,,,method1888,createSoftReferenceNode,ReferenceNodeFactory,module,high,approved,Abstract factory API for soft-reference wrapping
local,ReferenceNodeFactory,ReferenceNodeFactory,createSoftReferenceNode,,,class348_sub42_sub8,referenceNode,ReferenceNodeFactory,module,high,approved,Reference node argument in abstract factory API
local,SoftReferenceNodeFactory,SoftReferenceNodeFactory,createSoftReferenceNode,,,class348_sub42_sub8,referenceNode,SoftReferenceNodeFactory,module,high,approved,Reference node argument in soft-reference factory
field,StringNode,StringNode,,,,aString7211,value,StringNode,module,high,approved,Stored string payload
field,StringNode,StringNode,,,,aByteArrayArray7212,npcSpawnPayloads,StringNode,module,high,approved,NPC spawn payloads loaded per map region
field,StringNode,StringNode,,,,anInt7213,npcSpawnLoadTimeoutTicks,StringNode,module,high,approved,Timeout watchdog ticks while waiting for npc spawn payloads
method,StringNode,StringNode,,,,method3418,clearNpcSpawnPayloads,StringNode,module,high,approved,
method,StringNode,StringNode,,,,method3419,clearImageProcessingBuffers,StringNode,module,high,approved,
method,StringNode,StringNode,,,,method3420,getLoadedResourceCount,StringNode,module,high,approved,Returns loaded resource-file count used by loading progress
local,Widget,Widget,,,,class46,widget,Widget,module,high,approved,
local,Widget,Widget,,,,class46s,widgets,Widget,module,high,approved,
