kind,file,owner,member,signature,param_index,old,new,scope,phase,confidence,status,notes
method,MouseInputHandler,MouseInputHandler,,,,method3597,getX,MouseInputHandler,module,high,approved,
method,MouseWheelEventRecord,MouseWheelEventRecord,,,,method3308,getX,MouseWheelEventRecord,module,high,approved,
method,MouseWheelEventRecord,MouseWheelEventRecord,,,,method3310,getType,MouseWheelEventRecord,module,high,approved,
method,MouseWheelEventRecord,MouseWheelEventRecord,,,,method3311,getY,MouseWheelEventRecord,module,high,approved,
method,MouseWheelEventRecord,MouseWheelEventRecord,,,,method3312,getTimestamp,MouseWheelEventRecord,module,high,approved,
method,MouseWheelEventRecord,MouseWheelEventRecord,,,,method3315,getArgument,MouseWheelEventRecord,module,high,approved,
method,MouseWheelHandler,MouseWheelHandler,,,,method3588,isMiddleButtonDown,MouseWheelHandler,module,high,approved,
method,MouseWheelHandler,MouseWheelHandler,,,,method3589,update,MouseWheelHandler,module,high,approved,
method,MouseWheelHandler,MouseWheelHandler,,,,method3590,isRightButtonDown,MouseWheelHandler,module,high,approved,
method,MouseWheelHandler,MouseWheelHandler,,,,method3592,shutdown,MouseWheelHandler,module,high,approved,
method,MouseWheelHandler,MouseWheelHandler,,,,method3594,getY,MouseWheelHandler,module,high,approved,
method,MouseWheelHandler,MouseWheelHandler,,,,method3595,isLeftButtonDown,MouseWheelHandler,module,high,approved,
method,MouseWheelHandler,MouseWheelHandler,,,,method3596,pollEvent,MouseWheelHandler,module,high,approved,
method,MouseWheelHandler,MouseWheelHandler,,,,method3597,getX,MouseWheelHandler,module,high,approved,
field,NewsFetcher,NewsFetcher,,,,aBoolean4205,loaded,NewsFetcher,module,high,approved,
field,NewsFetcher,NewsFetcher,,,,aClass144_4201,newsRequest,NewsFetcher,module,high,approved,
field,NewsFetcher,NewsFetcher,,,,aClass295Array4204,newsEntries,NewsFetcher,module,high,approved,
field,NewsFetcher,NewsFetcher,,,,aThread4206,loaderThread,NewsFetcher,module,high,approved,
method,NewsFetcher,NewsFetcher,,,,method2664,clearStaticState,NewsFetcher,module,high,approved,
method,NewsFetcher,NewsFetcher,,,,method2665,drawClippedLine,NewsFetcher,module,high,approved,
method,NewsFetcher,NewsFetcher,,,,method2666,setActiveWidgetContext,NewsFetcher,module,high,approved,
method,NewsFetcher,NewsFetcher,,,,method2667,getNewsEntry,NewsFetcher,module,high,approved,
method,NewsFetcher,NewsFetcher,,,,method2668,pollLoaded,NewsFetcher,module,high,approved,
method,NewsFetcher,NewsFetcher,,,,method2669,sortObjectsByLongKeys,NewsFetcher,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,aBoolean4914,drawBackground,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,aClass221_4922,horizontalAlignment,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,aClass323_4921,worldMapFont,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,aClass341_4925,verticalAlignment,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,aClass356_4915,mapRegionLoaderTable,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,anInt4913,textColor,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,anInt4917,backgroundColor,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,anInt4918,newsEntryIndex,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,anInt4920,offsetY,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,anInt4923,height,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,anInt4924,offsetX,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,anInt4928,textShadowColor,TooltipLayout,module,high,approved,
field,TooltipLayout,TooltipLayout,,,,anInt4929,width,TooltipLayout,module,high,approved,
method,TooltipLayout,TooltipLayout,,,,method1109,clearStaticState,TooltipLayout,module,high,approved,
method,TooltipLayout,TooltipLayout,,,,method1110,isTileVisibleForEntity,TooltipLayout,module,high,approved,
method,TooltipLayout,TooltipLayout,,,,method1111,drawClippedHorizontalSpanRange,TooltipLayout,module,high,approved,
field,TooltipRenderer,TooltipRenderer,,,,aClass105Array4679,sprites,TooltipRenderer,module,high,approved,
field,TooltipRenderer,TooltipRenderer,,,,aClass125_4685,layout,TooltipRenderer,module,high,approved,
field,TooltipRenderer,TooltipRenderer,,,,aClass323_4672,worldMapFont,TooltipRenderer,module,high,approved,
field,TooltipRenderer,TooltipRenderer,,,,aClass324_4684,fontRenderer,TooltipRenderer,module,high,approved,
field,TooltipRenderer,TooltipRenderer,,,,aClass339_4682,newsFetcher,TooltipRenderer,module,high,approved,
field,TooltipRenderer,TooltipRenderer,,,,anInt4674,clientState,TooltipRenderer,module,high,approved,
method,TooltipRenderer,TooltipRenderer,,,,method1852,scaleWallDecorOffsets,TooltipRenderer,module,high,approved,
method,TooltipRenderer,TooltipRenderer,,,,method1853,clearStaticState,TooltipRenderer,module,high,approved,
method,TooltipRenderer,TooltipRenderer,,,,method1854,getPlayerAppearanceValue,TooltipRenderer,module,high,approved,
method,TooltipRenderer,TooltipRenderer,,,,method1855,drawTooltipTextLines,TooltipRenderer,module,high,approved,
method,Widget,Widget,,,,method424,drawTileShapeOverlay,Widget,module,high,approved,
method,Widget,Widget,,,,method425,getSpriteMask,Widget,module,high,approved,
method,Widget,Widget,,,,method426,getFontRenderer,Widget,module,high,approved,
method,Widget,Widget,,,,method427,clearTypeCaches,Widget,module,high,approved,
method,Widget,Widget,,,,method428,getIntParamOrDefault,Widget,module,high,approved,
method,Widget,Widget,,,,method429,getStringParamOrDefault,Widget,module,high,approved,
method,Widget,Widget,,,,method430,getModel,Widget,module,high,approved,
method,Widget,Widget,,,,method431,setActionBinding,Widget,module,high,approved,
method,Widget,Widget,,,,method432,decodeObjectArray,Widget,module,high,approved,
method,Widget,Widget,,,,method433,decodeFromBuffer,Widget,module,high,approved,
method,Widget,Widget,,,,method434,clearEventHandlers,Widget,module,high,approved,
method,Widget,Widget,,,,method435,removeParam,Widget,module,high,approved,
method,Widget,Widget,,,,method436,setIntParam,Widget,module,high,approved,
method,Widget,Widget,,,,method437,updateParticleSystem,Widget,module,high,approved,
method,Widget,Widget,,,,method438,setActionText,Widget,module,high,approved,
method,Widget,Widget,,,,method439,setStringParam,Widget,module,high,approved,
method,Widget,Widget,,,,method440,allocateProjectionBuffers,Widget,module,high,approved,
method,Widget,Widget,,,,method441,decodeIntArray,Widget,module,high,approved,
method,Widget,Widget,,,,method442,clearStaticState,Widget,module,high,approved,
method,Widget,Widget,,,,method443,getSprite,Widget,module,high,approved,
method,Widget,Widget,,,,method444,getSkyBox,Widget,module,high,approved,
field,Win32CursorCallback,Win32CursorCallback,,,,aBoolean7460,cursorVisible,Win32CursorCallback,module,high,approved,
field,Win32CursorCallback,Win32CursorCallback,,,,aBoolean7464,callbackAllocated,Win32CursorCallback,module,high,approved,
field,Win32CursorCallback,Win32CursorCallback,,,,anInt7461,windowHandle,Win32CursorCallback,module,high,approved,
field,Win32CursorCallback,Win32CursorCallback,,,,anInt7462,defaultCursorHandle,Win32CursorCallback,module,high,approved,
field,Win32CursorCallback,Win32CursorCallback,,,,anInt7463,previousWndProc,Win32CursorCallback,module,high,approved,
method,Win32CursorCallback,Win32CursorCallback,,,,method3621,setCursorPosition,Win32CursorCallback,module,high,approved,
method,Win32CursorCallback,Win32CursorCallback,,,,method3622,updateCursorHook,Win32CursorCallback,module,high,approved,
method,Win32CursorCallback,Win32CursorCallback,,,,method3623,windowProcHook,Win32CursorCallback,module,high,approved,
