kind,file,owner,member,signature,param_index,old,new,scope,phase,confidence,status,notes
field,ItemTypeList,ItemTypeList,,,,aClass60_3287,modelCache,ItemTypeList,module,high,approved,Item model cache (per toolkit)
field,ItemTypeList,ItemTypeList,,,,aStringArray3290,defaultGroundActions,ItemTypeList,module,high,approved,Fallback ground action labels for members items
field,ItemTypeList,ItemTypeList,,,,aStringArray3293,defaultInventoryActions,ItemTypeList,module,high,approved,Fallback inventory action labels for members items
field,ItemTypeList,ItemTypeList,,,,anInt3271,typeCount,ItemTypeList,module,high,approved,Total number of item type ids
field,ItemTypeList,ItemTypeList,,,,anInt3286,languageId,ItemTypeList,module,high,approved,Language id used for localized default labels
field,ItemTypeList,ItemTypeList,,,,anInt3291,modelAmbientBias,ItemTypeList,module,high,approved,Ambient bias used when building item models
method,ItemTypeList,ItemTypeList,,,,method1929,zoneUpdateTypes,ItemTypeList,module,high,approved,Return zone update enum values
method,ItemTypeList,ItemTypeList,,,,method1930,clearModelCache,ItemTypeList,module,high,approved,Clear model cache entries
method,ItemTypeList,ItemTypeList,,,,method1931,clearStaticState,ItemTypeList,module,high,approved,Clear static cached state
method,ItemTypeList,ItemTypeList,,,,method1932,getSprite,ItemTypeList,module,high,approved,Render/fetch item icon sprite
method,ItemTypeList,ItemTypeList,,,,method1933,loadSprites,ItemTypeList,module,high,approved,Load shared UI sprite sets
method,ItemTypeList,ItemTypeList,,,,method1934,setAllowMembers,ItemTypeList,module,high,approved,Toggle members filtering mode
method,ItemTypeList,ItemTypeList,,,,method1935,populateBoundingCylinder,ItemTypeList,module,high,approved,Fill bounding cylinder from model bounds
method,ItemTypeList,ItemTypeList,,,,method1936,clearSpriteCache,ItemTypeList,module,high,approved,Clear sprite cache entries
method,ItemTypeList,ItemTypeList,,,,method1937,trimCaches,ItemTypeList,module,high,approved,Trim all caches to target size
method,ItemTypeList,ItemTypeList,,,,method1938,removeSoftReferences,ItemTypeList,module,high,approved,Drop soft references from caches
method,ItemTypeList,ItemTypeList,,,,method1939,clearCaches,ItemTypeList,module,high,approved,Clear all caches
method,ItemTypeList,ItemTypeList,,,,method1940,get,ItemTypeList,module,high,approved,Get item type by id
method,ItemTypeList,ItemTypeList,,,,method1941,getCachedSprite,ItemTypeList,module,high,approved,Lookup sprite from sprite cache
method,ItemTypeList,ItemTypeList,,,,method1942,setModelAmbientBias,ItemTypeList,module,high,approved,Set shared model ambient bias
field,LightTypeList,LightTypeList,,,,aClass45_2480,configArchive,LightTypeList,module,high,approved,Archive containing light definitions
field,LightTypeList,LightTypeList,,,,aClass60_2479,typeCache,LightTypeList,module,high,approved,LightType definition cache
local,LinkDeque,LinkDeque,,,,class243,linkDequeVar,LinkDeque,module,high,approved,
local,LinkDeque,LinkDeque,,,,class243s,linkDequeVars,LinkDeque,module,high,approved,
method,LoadingScreenTypeList,LoadingScreenTypeList,,,,method1043,loadType,LoadingScreenTypeList,module,high,approved,
method,LoadingScreenTypeList,LoadingScreenTypeList,,,,method1044,hasGlobalFallback,LoadingScreenTypeList,module,high,approved,
method,LoadingScreenTypeList,LoadingScreenTypeList,,,,method1045,rotateObjectCoord,LoadingScreenTypeList,module,high,approved,
method,LoadingScreenTypeList,LoadingScreenTypeList,,,,method1046,getShuffledTypeIds,LoadingScreenTypeList,module,high,approved,
method,LoadingScreenTypeList,LoadingScreenTypeList,,,,method1047,clearStaticState,LoadingScreenTypeList,module,high,approved,
method,LoadingScreenTypeList,LoadingScreenTypeList,,,,method1048,layoutWidgetWithinParent,LoadingScreenTypeList,module,high,approved,
local,LoginTokenUtil,LoginTokenUtil,,,,class182,loginTokenUtilVar,LoginTokenUtil,module,high,approved,
local,LoginTokenUtil,LoginTokenUtil,,,,class182s,loginTokenUtilVars,LoginTokenUtil,module,high,approved,
method,MapElementType,MapElementType,,,,method372,computeBounds,MapElementType,module,high,approved,
method,MapElementType,MapElementType,,,,method373,isEnabledForVarDomain,MapElementType,module,high,approved,
method,MapElementType,MapElementType,,,,method374,getMapSprite,MapElementType,module,high,approved,
method,MapElementType,MapElementType,,,,method375,getOverlaySprite,MapElementType,module,high,approved,
method,MapElementType,MapElementType,,,,method376,getStringParam,MapElementType,module,high,approved,
method,MapElementType,MapElementType,,,,method377,decodeOpcode,MapElementType,module,high,approved,
method,MapElementType,MapElementType,,,,method378,getIntParam,MapElementType,module,high,approved,
method,MapElementType,MapElementType,,,,method379,decode,MapElementType,module,high,approved,
field,MapElementTypeList,MapElementTypeList,,,,aClass45_2084,definitionArchive,MapElementTypeList,module,high,approved,Archive containing map element definitions [auto-conflict-resolve: MapElementTypeList:aClass45_2084 -> definitionArchive]
field,MapElementTypeList,MapElementTypeList,,,,aClass45_2087,spriteArchive,MapElementTypeList,module,high,approved,Archive containing map element sprites
field,MapElementTypeList,MapElementTypeList,,,,aClass60_2083,typeCache,MapElementTypeList,module,high,approved,MapElementType definition cache
field,MapElementTypeList,MapElementTypeList,,,,aClass60_2089,spriteCache,MapElementTypeList,module,high,approved,Map element sprite cache
method,MapElementTypeList,MapElementTypeList,,,,method1219,clearCaches,MapElementTypeList,module,high,approved,
method,MapElementTypeList,MapElementTypeList,,,,method1220,resizeCaches,MapElementTypeList,module,high,approved,
method,MapElementTypeList,MapElementTypeList,,,,method1222,removeSoftReferences,MapElementTypeList,module,high,approved,
method,MapElementTypeList,MapElementTypeList,,,,method1223,loadClientScript,MapElementTypeList,module,high,approved,
method,MapElementTypeList,MapElementTypeList,,,,method1224,trimCaches,MapElementTypeList,module,high,approved,
method,MapElementTypeList,MapElementTypeList,,,,method1225,get,MapElementTypeList,module,high,approved,
method,MapSceneType,MapSceneType,,,,method1593,isSpriteLoaded,MapSceneType,module,high,approved,
method,MapSceneType,MapSceneType,,,,method1594,clearStaticState,MapSceneType,module,high,approved,
method,MapSceneType,MapSceneType,,,,method1595,decodeOpcode,MapSceneType,module,high,approved,
method,MapSceneType,MapSceneType,,,,method1596,getSprite,MapSceneType,module,high,approved,
method,MapSceneType,MapSceneType,,,,method1597,decode,MapSceneType,module,high,approved,
field,MapSceneTypeList,MapSceneTypeList,,,,aClass45_1965,spriteArchive,MapSceneTypeList,module,high,approved,Archive containing map scene sprites
field,MapSceneTypeList,MapSceneTypeList,,,,aClass45_1971,definitionArchive,MapSceneTypeList,module,high,approved,Archive containing map scene definitions [auto-conflict-resolve: MapSceneTypeList:aClass45_1971 -> definitionArchive]
field,MapSceneTypeList,MapSceneTypeList,,,,aClass60_1963,mapSceneTypeCache,MapSceneTypeList,module,high,approved,MapSceneType definition cache [auto-conflict-resolve: MapSceneTypeList:aClass60_1963 -> mapSceneTypeCache]
field,MapSceneTypeList,MapSceneTypeList,,,,aClass60_1976,spriteCache,MapSceneTypeList,module,high,approved,Map scene sprite cache
method,MapSceneTypeList,MapSceneTypeList,,,,method1173,get,MapSceneTypeList,module,high,approved,
method,MapSceneTypeList,MapSceneTypeList,,,,method1174,removeSoftReferences,MapSceneTypeList,module,high,approved,
method,MapSceneTypeList,MapSceneTypeList,,,,method1175,clearCaches,MapSceneTypeList,module,high,approved,
method,MapSceneTypeList,MapSceneTypeList,,,,method1176,trimCaches,MapSceneTypeList,module,high,approved,
method,MapSceneTypeList,MapSceneTypeList,,,,method1177,initializeNoiseTable,MapSceneTypeList,module,high,approved,
method,MapSceneTypeList,MapSceneTypeList,,,,method1178,resizeCaches,MapSceneTypeList,module,high,approved,
method,MapSceneTypeList,MapSceneTypeList,,,,method1179,clearStaticState,MapSceneTypeList,module,high,approved,
local,MidiFileParser,MidiFileParser,,,,class204,midiFileParserVar,MidiFileParser,module,high,approved,
local,MidiFileParser,MidiFileParser,,,,class204s,midiFileParserVars,MidiFileParser,module,high,approved,
method,NpcType,NpcType,,,,method793,hasSound,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method794,getTransformedType,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method795,decodeOpcode,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method796,hasValidTransform,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method798,decode,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method799,postDecode,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method800,getModel,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method801,getStringParam,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method802,hasBridgeFlag,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method803,getHeadModel,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method804,clearStaticState,NpcType,module,high,approved,
method,NpcType,NpcType,,,,method805,getIntParam,NpcType,module,high,approved,
field,NpcTypeList,NpcTypeList,,,,aBoolean3583,allowMembers,NpcTypeList,module,high,approved,Whether members-only npc data is enabled
field,NpcTypeList,NpcTypeList,,,,aClass45_3576,modelArchive,NpcTypeList,module,high,approved,Archive containing npc model data
field,NpcTypeList,NpcTypeList,,,,aClass45_3585,definitionArchive,NpcTypeList,module,high,approved,Archive containing npc definitions [auto-conflict-resolve: NpcTypeList:aClass45_3585 -> definitionArchive]
field,NpcTypeList,NpcTypeList,,,,aClass60_3577,npcTypeCache,NpcTypeList,module,high,approved,NpcType definition cache [auto-conflict-resolve: NpcTypeList:aClass60_3577 -> npcTypeCache]
field,NpcTypeList,NpcTypeList,,,,aClass60_3590,modelCache,NpcTypeList,module,high,approved,Npc model cache
field,NpcTypeList,NpcTypeList,,,,aClass60_3592,secondaryModelCache,NpcTypeList,module,high,approved,Secondary npc model cache
field,NpcTypeList,NpcTypeList,,,,anInt3593,modelAmbientBias,NpcTypeList,module,high,approved,Ambient bias used when building npc models
method,NpcTypeList,NpcTypeList,,,,method2072,setAllowMembers,NpcTypeList,module,high,approved,
method,NpcTypeList,NpcTypeList,,,,method2073,setModelAmbientBias,NpcTypeList,module,high,approved,
method,NpcTypeList,NpcTypeList,,,,method2074,clearModelCaches,NpcTypeList,module,high,approved,
method,NpcTypeList,NpcTypeList,,,,method2076,trimCaches,NpcTypeList,module,high,approved,
method,NpcTypeList,NpcTypeList,,,,method2078,clearCaches,NpcTypeList,module,high,approved,
method,NpcTypeList,NpcTypeList,,,,method2079,get,NpcTypeList,module,high,approved,
method,NpcTypeList,NpcTypeList,,,,method2080,removeSoftReferences,NpcTypeList,module,high,approved,
local,ObjectType,ObjectType,,,,class51,objectTypeDef,ObjectType,module,high,approved,
local,ObjectType,ObjectType,,,,class51s,objectTypeDefs,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method474,hasSound,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method475,getStringParam,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method476,getModelWithShadow,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method477,buildModel,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method478,isModelTypeReady,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method479,decode,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method480,getTransformedType,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method481,hasAnimation,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method482,decodeOpcode,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method483,getModel,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method484,skipModelData,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method485,areAllModelsReady,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method486,clearStaticState,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method487,getIntParam,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method488,postDecode,ObjectType,module,high,approved,
method,ObjectType,ObjectType,,,,method489,getRandomAnimation,ObjectType,module,high,approved,
field,ObjectTypeList,ObjectTypeList,,,,aBoolean3359,allowMembers,ObjectTypeList,module,high,approved,Whether members-only object data is enabled
field,ObjectTypeList,ObjectTypeList,,,,aClass45_3343,definitionArchive,ObjectTypeList,module,high,approved,Archive containing object definitions [auto-conflict-resolve: ObjectTypeList:aClass45_3343 -> definitionArchive]
field,ObjectTypeList,ObjectTypeList,,,,aClass45_3345,modelArchive,ObjectTypeList,module,high,approved,Archive containing object model data
field,ObjectTypeList,ObjectTypeList,,,,aClass60_3350,objectTypeCache,ObjectTypeList,module,high,approved,ObjectType definition cache [auto-conflict-resolve: ObjectTypeList:aClass60_3350 -> objectTypeCache]
field,ObjectTypeList,ObjectTypeList,,,,aClass60_3360,modelDataCache,ObjectTypeList,module,high,approved,Primary ObjectType model cache [auto-conflict-resolve: ObjectTypeList:aClass60_3360 -> modelDataCache]
field,ObjectTypeList,ObjectTypeList,,,,aClass60_3361,modelWithShadowCache,ObjectTypeList,module,high,approved,ObjectType ModelWithShadow cache
field,ObjectTypeList,ObjectTypeList,,,,aClass60_3362,secondaryModelCache,ObjectTypeList,module,high,approved,Secondary ObjectType model cache
field,ObjectTypeList,ObjectTypeList,,,,anInt3363,modelAmbientBias,ObjectTypeList,module,high,approved,Ambient bias used when building object models
method,ObjectTypeList,ObjectTypeList,,,,method2004,setAllowMembers,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2005,get,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2006,removeSoftReferences,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2007,findPathSize2,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2008,setUseExtendedModelData,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2009,setModelAmbientBias,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2010,trimCaches,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2011,clearStaticState,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2012,clearCaches,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2013,decodeClientObjectConfig,ObjectTypeList,module,high,approved,
method,ObjectTypeList,ObjectTypeList,,,,method2014,resizeTypeCache,ObjectTypeList,module,high,approved,
local,ParamType,ParamType,,,,class254,paramTypeDefVar,ParamType,module,high,approved,
local,ParamType,ParamType,,,,class254s,paramTypeDefVars,ParamType,module,high,approved,
method,ParamType,ParamType,,,,method1924,decode,ParamType,module,high,approved,
method,ParamType,ParamType,,,,method1925,isStringType,ParamType,module,high,approved,
method,ParamType,ParamType,,,,method1926,clearStaticState,ParamType,module,high,approved,
method,ParamType,ParamType,,,,method1927,decodeOpcode,ParamType,module,high,approved,
method,ParamType,ParamType,,,,method1928,floorDiv,ParamType,module,high,approved,
field,ParamTypeList,ParamTypeList,,,,aClass45_4085,configArchive,ParamTypeList,module,high,approved,Archive containing ParamType definitions
field,ParamTypeList,ParamTypeList,,,,aClass60_4087,typeCache,ParamTypeList,module,high,approved,ParamType definition cache
method,ParamTypeList,ParamTypeList,,,,method2600,get,ParamTypeList,module,high,approved,
method,ParamTypeList,ParamTypeList,,,,method2601,clearCaches,ParamTypeList,module,high,approved,
method,ParamTypeList,ParamTypeList,,,,method2602,removeSoftReferences,ParamTypeList,module,high,approved,
method,ParamTypeList,ParamTypeList,,,,method2603,trimCaches,ParamTypeList,module,high,approved,
method,ParticleEffectorType,ParticleEffectorType,,,,method1332,isValidIntegerString,ParticleEffectorType,module,high,approved,
method,ParticleEffectorType,ParticleEffectorType,,,,method1333,sortParallelStringsAndShorts,ParticleEffectorType,module,high,approved,
method,ParticleEffectorType,ParticleEffectorType,,,,method1334,clearStaticState,ParticleEffectorType,module,high,approved,
method,ParticleEffectorType,ParticleEffectorType,,,,method1335,decodeOpcode,ParticleEffectorType,module,high,approved,
method,ParticleEffectorType,ParticleEffectorType,,,,method1336,decode,ParticleEffectorType,module,high,approved,
method,ParticleEffectorType,ParticleEffectorType,,,,method1337,postDecode,ParticleEffectorType,module,high,approved,
method,ParticleEffectorTypeList,ParticleEffectorTypeList,,,,method1943,get,ParticleEffectorTypeList,module,high,approved,
method,ParticleEffectorTypeList,ParticleEffectorTypeList,,,,method1944,clearStaticState,ParticleEffectorTypeList,module,high,approved,
method,ParticleEmitterType,ParticleEmitterType,,,,method1367,computeUvFromTransform,ParticleEmitterType,module,high,approved,
method,ParticleEmitterType,ParticleEmitterType,,,,method1368,decodeOpcode,ParticleEmitterType,module,high,approved,
method,ParticleEmitterType,ParticleEmitterType,,,,method1369,clearStaticState,ParticleEmitterType,module,high,approved,
method,ParticleEmitterType,ParticleEmitterType,,,,method1370,decode,ParticleEmitterType,module,high,approved,
method,ParticleEmitterType,ParticleEmitterType,,,,method1371,postDecode,ParticleEmitterType,module,high,approved,
method,QuestType,QuestType,,,,method2548,postDecode,QuestType,module,high,approved,
method,QuestType,QuestType,,,,method2549,clearStaticState,QuestType,module,high,approved,
method,QuestType,QuestType,,,,method2550,decodeOpcode,QuestType,module,high,approved,
method,QuestType,QuestType,,,,method2551,decode,QuestType,module,high,approved,
field,QuestTypeList,QuestTypeList,,,,aClass45_2498,configArchive,QuestTypeList,module,high,approved,Archive containing quest type definitions
field,QuestTypeList,QuestTypeList,,,,aClass60_2501,typeCache,QuestTypeList,module,high,approved,QuestType definition cache
method,QuestTypeList,QuestTypeList,,,,method1404,clearCaches,QuestTypeList,module,high,approved,
method,QuestTypeList,QuestTypeList,,,,method1407,clearStaticState,QuestTypeList,module,high,approved,
method,QuestTypeList,QuestTypeList,,,,method1408,get,QuestTypeList,module,high,approved,
method,QuestTypeList,QuestTypeList,,,,method1409,trimCaches,QuestTypeList,module,high,approved,
method,QuestTypeList,QuestTypeList,,,,method1410,removeSoftReferences,QuestTypeList,module,high,approved,
method,QuickChatCatType,QuickChatCatType,,,,method3220,clearStaticState,QuickChatCatType,module,high,approved,
method,QuickChatCatType,QuickChatCatType,,,,method3221,decode,QuickChatCatType,module,high,approved,
method,QuickChatCatType,QuickChatCatType,,,,method3222,getPhraseIdForHotkey,QuickChatCatType,module,high,approved,
method,QuickChatCatType,QuickChatCatType,,,,method3224,markGlobalCategory,QuickChatCatType,module,high,approved,
method,QuickChatCatType,QuickChatCatType,,,,method3226,getSubcategoryIdForHotkey,QuickChatCatType,module,high,approved,
method,QuickChatCatType,QuickChatCatType,,,,method3227,decodeOpcode,QuickChatCatType,module,high,approved,
field,QuickChatCatTypeList,QuickChatCatTypeList,,,,aClass45_2961,configArchive,QuickChatCatTypeList,module,high,approved,Archive containing local quick chat category definitions
field,QuickChatCatTypeList,QuickChatCatTypeList,,,,aClass45_2965,globalConfigArchive,QuickChatCatTypeList,module,high,approved,Archive containing global quick chat category definitions
field,QuickChatCatTypeList,QuickChatCatTypeList,,,,aClass60_2960,typeCache,QuickChatCatTypeList,module,high,approved,QuickChatCatType definition cache
method,QuickChatCatTypeList,QuickChatCatTypeList,,,,method1624,clearStaticState,QuickChatCatTypeList,module,high,approved,
method,QuickChatCatTypeList,QuickChatCatTypeList,,,,method1625,get,QuickChatCatTypeList,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3209,markGlobalPhrase,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3210,encodeArguments,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3211,resetClientConnectionState,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3212,getVarTypeAt,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3213,getParamOptionAt,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3214,decodeOpcode,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3215,getArgumentCount,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3216,decodeMessage,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3217,clearStaticState,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3218,decode,QuickChatPhraseType,module,high,approved,
method,QuickChatPhraseType,QuickChatPhraseType,,,,method3219,getTemplatePreview,QuickChatPhraseType,module,high,approved,
field,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,aClass45_4368,configArchive,QuickChatPhraseTypeList,module,high,approved,Archive containing local quick chat phrase definitions
field,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,aClass45_4369,globalConfigArchive,QuickChatPhraseTypeList,module,high,approved,Archive containing global quick chat phrase definitions
field,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,aClass60_4362,typeCache,QuickChatPhraseTypeList,module,high,approved,QuickChatPhraseType definition cache
field,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,anInt4364,globalTypeCount,QuickChatPhraseTypeList,module,high,approved,Number of global quick chat phrase entries
field,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,anInt4365,localTypeCount,QuickChatPhraseTypeList,module,high,approved,Number of local quick chat phrase entries
field,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,anInterface15_4373,varFormatter,QuickChatPhraseTypeList,module,high,approved,Formatter used for script-var backed quickchat placeholders
method,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,method3470,triggerLoadingFadeOut,QuickChatPhraseTypeList,module,high,approved,
method,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,method3471,get,QuickChatPhraseTypeList,module,high,approved,
method,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,method3472,formatVarValue,QuickChatPhraseTypeList,module,high,approved,
method,QuickChatPhraseTypeList,QuickChatPhraseTypeList,,,,method3473,clearStaticState,QuickChatPhraseTypeList,module,high,approved,
field,SeqType,SeqType,,,,aBoolean241,stretches,SeqType,module,high,approved,Whether this sequence stretches to actor movement
field,SeqType,SeqType,,,,aBoolean242,hasAlphaTransform,SeqType,module,high,approved,Sequence uses alpha-transforming frames (model flag 0x200)
field,SeqType,SeqType,,,,aBoolean254,allowsTweening,SeqType,module,high,approved,Sequence supports tweened frame interpolation
field,SeqType,SeqType,,,,aBoolean268,streamSoundEffects,SeqType,module,high,approved,Sequence sound triggers should use streamed playback path
field,SeqType,SeqType,,,,aClass87_251,list,SeqType,module,high,approved,Owning sequence type list
field,SeqType,SeqType,,,,anInt238,frameStep,SeqType,module,high,approved,Loop/step count used when wrapping animation frames
field,SeqType,SeqType,,,,anInt239,forcedPriority,SeqType,module,high,approved,Forced priority from opcode 5
field,SeqType,SeqType,,,,anInt244,maxLoops,SeqType,module,high,approved,Maximum loops for this sequence
field,SeqType,SeqType,,,,anInt245,priority,SeqType,module,high,approved,Sequence priority
field,SeqType,SeqType,,,,anInt248,restartMode,SeqType,module,high,approved,Behavior when reapplying the same sequence (0/1/2)
field,SeqType,SeqType,,,,anInt249,leftHandItem,SeqType,module,high,approved,Left-hand item model override
field,SeqType,SeqType,,,,anInt261,rightHandItem,SeqType,module,high,approved,Right-hand item model override
field,SeqType,SeqType,,,,anInt262,precedenceAnimating,SeqType,module,high,approved,Animation precedence
field,SeqType,SeqType,,,,anIntArray236,frameSoundDelayMin,SeqType,module,high,approved,Per-frame minimum random delay for sound trigger
field,SeqType,SeqType,,,,anIntArray237,frameIds,SeqType,module,high,approved,Primary frame ids (frameSet<<16 | frame)
field,SeqType,SeqType,,,,anIntArray253,frameSoundVolumes,SeqType,module,high,approved,Per-frame sound volume/weight overrides
field,SeqType,SeqType,,,,anIntArray260,secondaryFrameIds,SeqType,module,high,approved,Optional secondary frame ids
field,SeqType,SeqType,,,,anIntArray265,frameSoundDelayMax,SeqType,module,high,approved,Per-frame maximum random delay for sound trigger
field,SeqType,SeqType,,,,anIntArray267,frameLengths,SeqType,module,high,approved,Per-frame durations
field,SeqType,SeqType,,,,anIntArrayArray264,frameSoundEffects,SeqType,module,high,approved,Per-frame sound effect lists (primary + alternates)
method,SeqType,SeqType,,,,method263,getModelFlags,SeqType,module,high,approved,
method,SeqType,SeqType,,,,method264,decodeOpcode,SeqType,module,high,approved,
method,SeqType,SeqType,,,,method265,clearStaticState,SeqType,module,high,approved,
method,SeqType,SeqType,,,,method266,applyTweenedFrame,SeqType,module,high,approved,
method,SeqType,SeqType,,,,method267,decode,SeqType,module,high,approved,
method,SeqType,SeqType,,,,method268,setCameraTransform,SeqType,module,high,approved,
method,SeqType,SeqType,,,,method269,applyFrameWithSecondary,SeqType,module,high,approved,
method,SeqType,SeqType,,,,method270,postDecode,SeqType,module,high,approved,
field,SeqTypeList,SeqTypeList,,,,aClass45_1488,configArchive,SeqTypeList,module,high,approved,Archive containing SeqType definitions
field,SeqTypeList,SeqTypeList,,,,aClass60_1487,typeCache,SeqTypeList,module,high,approved,SeqType definition cache
field,SeqTypeList,SeqTypeList,,,,aClass60_1491,animFramesCache,SeqTypeList,module,high,approved,AnimFrames cache for sequence framesets
local,SeqTypeList,SeqTypeList,,,,class87,seqTypeListVar,SeqTypeList,module,high,approved,
local,SeqTypeList,SeqTypeList,,,,class87s,seqTypeListVars,SeqTypeList,module,high,approved,
method,SeqTypeList,SeqTypeList,,,,method834,clearCaches,SeqTypeList,module,high,approved,
method,SeqTypeList,SeqTypeList,,,,method835,get,SeqTypeList,module,high,approved,
method,SeqTypeList,SeqTypeList,,,,method836,trimCaches,SeqTypeList,module,high,approved,
method,SeqTypeList,SeqTypeList,,,,method837,rotateCoord8,SeqTypeList,module,high,approved,
method,SeqTypeList,SeqTypeList,,,,method838,removeSoftReferences,SeqTypeList,module,high,approved,
method,SeqTypeList,SeqTypeList,,,,method839,getAnimFrames,SeqTypeList,module,high,approved,
method,SkyBoxSphereTypeList,SkyBoxSphereTypeList,,,,method299,trimCaches,SkyBoxSphereTypeList,module,high,approved,
method,SkyBoxSphereTypeList,SkyBoxSphereTypeList,,,,method300,clearCaches,SkyBoxSphereTypeList,module,high,approved,
method,SkyBoxSphereTypeList,SkyBoxSphereTypeList,,,,method301,get,SkyBoxSphereTypeList,module,high,approved,
method,SkyBoxSphereTypeList,SkyBoxSphereTypeList,,,,method302,removeSoftReferences,SkyBoxSphereTypeList,module,high,approved,
method,SkyBoxSphereTypeList,SkyBoxSphereTypeList,,,,method305,clearStaticState,SkyBoxSphereTypeList,module,high,approved,
method,SkyBoxType,SkyBoxType,,,,method2273,allocatePacketBufferNode,SkyBoxType,module,high,approved,
method,SkyBoxType,SkyBoxType,,,,method2274,findStringIndexIgnoreCase,SkyBoxType,module,high,approved,
method,SkyBoxType,SkyBoxType,,,,method2275,decode,SkyBoxType,module,high,approved,
method,SkyBoxType,SkyBoxType,,,,method2276,decodeOpcode,SkyBoxType,module,high,approved,
method,SkyBoxType,SkyBoxType,,,,method2277,loadModelData,SkyBoxType,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method816,removeSoftReferences,SkyBoxTypeList,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method817,getActorAtTile,SkyBoxTypeList,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method818,reverseBits,SkyBoxTypeList,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method819,trimCaches,SkyBoxTypeList,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method820,getType,SkyBoxTypeList,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method821,clearDirtyRectangleCache,SkyBoxTypeList,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method822,clearCaches,SkyBoxTypeList,module,high,approved,
method,SkyBoxTypeList,SkyBoxTypeList,,,,method823,createSkyBox,SkyBoxTypeList,module,high,approved,
